14251925;8342;0;-0.922778;3.06924;140
14253327;8357;0;-1.248;3.53599;57
14253532;8358;0;-1.26583;3.68899;69
14253739;8360;0;-1.27637;3.45635;48
14253928;8362;0;-1.22687;3.29318;44
14254129;8364;0;-1.01145;3.22399;80
14254332;8366;0;-0.882102;3.03285;68
14255306;8377;47;-0.61363;2.31816;82
14256926;8393;0;-1.66084;3.32169;84
14260225;8426;0;-1.94656;2.06822;52
14260320;8427;0;-1.87897;2.06822;57
14261535;8438;0;-2.12002;2.32518;43
14290717;8731;0;-6.93577;8.16287;72
14290937;8732;0;-6.98339;8.25065;52
14314515;8969;0;-4.96098;5.52022;45
14320519;9029;0;-6.79616;7.17112;201
14320722;9030;0;-6.76565;7.23877;209
14320961;9032;0;-6.63212;7.17112;182
14321150;9034;0;-6.81664;7.44961;141
14321320;9036;0;-6.5764;7.23877;98
14321532;9038;0;-6.78513;7.52265;86
14322503;9048;0;-5.58202;6.67226;66
14338316;9206;0;-4.75115;5.76925;65
14338542;9208;0;-4.66192;5.40359;88
14338732;9210;0;-5.32595;6.3414;51
14338918;9212;0;-4.78885;5.76925;49
14339123;9214;0;-5.26378;6.3414;76
14339317;9216;0;-4.71115;5.81295;67
14340113;9225;0;-7.4663;8.62146;83
14340298;9227;0;-5.47482;6.39425;85
14340527;9229;0;-5.67386;6.50263;68
14340721;9230;0;-5.69511;6.50263;80
14340933;9232;0;-5.0517;5.6008;100
14341140;9234;0;-3.9022;4.31073;93
14341330;9236;0;-4.51359;5.1154;116
14341528;9238;0;-4.38427;4.82585;125
14341732;9240;0;-4.40004;4.82585;113
14362099;9444;0;-7.08176;8.43198;101
14362324;9446;0;-7.2409;8.62146;82
14362523;9448;0;-7.58165;9.02718;51
14362732;9450;0;-7.29469;8.71943;46
14371730;9540;0;1.58681;2.9973;117
14371893;9542;0;1.61619;2.9973;66
14372104;9545;0;1.56045;2.76011;83
14372342;9547;0;1.53599;2.8314;86
14372523;9548;0;1.46044;2.81066;61
14372723;9550;0;1.4046;2.88462;54
14372929;9552;0;1.45829;2.72096;45
14373124;9554;0;1.35165;2.85245;64
14374112;9565;0;0.0876765;2.6829;45
14398508;9809;0;-6.61786;7.91041;89
14398720;9810;0;-6.66068;7.99281;69
14398912;9812;0;-5.83575;6.97555;46
14423230;10056;0;-4.91134;5.29179;196
14423296;10057;0;-4.96212;5.40359;191
14423496;10059;0;-4.95978;5.64199;226
14423718;10061;0;-4.70842;5.52022;208
14423918;10062;0;-4.66986;5.56022;189
14424104;10064;0;-4.69038;5.52022;168
14424296;10066;0;-4.75885;5.6008;133
14424507;10069;0;-5.73154;6.85098;51
14424702;10070;0;-5.86587;6.85098;51
14436195;10186;0;-7.30694;8.25065;46
14436305;10187;0;-6.8641;7.75061;47
14436516;10189;0;-6.7436;7.44961;80
14436712;10190;0;-7.57716;8.34033;88
14436898;10192;0;-7.15389;7.52265;42
14438915;10213;0;-7.49382;8.81966;81
14439116;10214;0;-7.08655;8.34033;50
14440879;10233;0;-6.0929;6.73079;78
14441086;10235;0;-7.26144;7.99281;46
14441297;10237;0;-5.4233;5.94814;50
14441514;10238;0;-5.3623;5.90238;42
14441714;10240;0;-5.25837;5.72619;50
14443494;10258;0;-4.99744;5.40359;72
14444713;10271;0;-4.12671;4.38463;83
14444909;10272;0;-4.35045;4.62235;75
14445108;10274;0;-4.7037;5.0151;81
14446893;10292;0;-4.09517;4.5403;52
14447116;10294;0;-4.89962;5.04809;48
14469128;10514;0;0.878095;2.77007;163
14469292;10516;0;0.556337;2.46723;178
14469483;10519;0;0.311156;2.8004;234
14469700;10521;0;0.0726826;2.78011;308
14469913;10522;0;-0.0260299;2.65505;262
14470088;10524;0;-0.259402;2.93989;197
14470307;10527;0;-0.609679;3.00906;199
14470500;10528;0;-0.728939;2.97407;225
14470707;10530;0;-0.861437;2.6099;82
14476811;10592;0;-0.728939;2.97407;65
14476901;10593;0;-0.803199;2.9973;88
14477101;10594;0;-0.771554;3.10652;72
14477304;10596;0;-1.08935;3.14471;79
14477517;10598;0;-0.924916;3.14471;74
14477700;10600;0;-1.10114;3.33613;66
14477902;10603;0;-0.887919;2.51577;86
14478115;10604;0;-1.21936;3.00906;60
14479091;10615;0;-1.58811;2.13142;61
14480500;10629;68;-2.45689;2.58354;200
14480690;10630;68;-2.45723;2.56625;153
14480901;10632;68;-2.31948;2.39784;69
14481101;10634;68;-2.1432;2.18607;79
14481302;10636;68;-2.1083;2.14332;86
14484489;10669;0;-5.56022;6.67226;51
14485700;10681;0;-4.766;5.08152;74
14486676;10691;70;-1.99387;2.06822;79
14492688;10750;0;0.468701;2.39037;218
14492876;10753;0;0.157883;2.84189;118
14493115;10755;0;0;2.51577;157
14493299;10756;0;-0.120288;2.8314;141
14493502;10758;0;-0.283387;2.62777;251
14493720;10760;0;-0.525046;2.77007;207
14493919;10762;0;-0.869553;3.09399;175
14494099;10764;0;-1.19748;3.13188;139
14494298;10766;0;-1.54973;3.29318;99
14495290;10776;71;-0.484652;3.22399;56
14495290;10778;72;0.855819;2.61881;420
14495491;10779;71;-0.77469;3.11915;46
14495491;10779;72;0.938009;2.84189;479
14495700;10781;71;-0.842536;3.06924;137
14495700;10781;72;0.765728;2.57487;378
14495901;10782;71;-0.996303;3.42549;135
14495901;10782;72;0.734118;2.52405;383
14496113;10784;71;-1.1328;3.36539;146
14496113;10784;72;0.766697;2.76011;352
14496306;10786;71;-1.00302;2.95119;73
14496306;10786;72;0.681399;2.78011;378
14497703;10800;0;-2.10698;2.45147;231
14497703;10800;72;-0.784214;2.96259;120
14497889;10803;0;-2.63903;2.87382;69
14497889;10803;72;-1.22163;3.2791;127
14498092;10805;0;-2.5984;2.78011;76
14498092;10805;72;-0.898763;2.75022;50
14498300;10806;0;-2.52521;2.7018;87
14498300;10806;72;-1.02498;2.8004;74
14498300;10807;73;-1.26419;2.12551;99
14498510;10808;73;-1.3341;2.13735;86
14498703;10810;73;-1.40423;2.19231;136
14498916;10812;73;-1.55794;2.27015;146
14499099;10814;73;-1.64989;2.22409;79
14499290;10817;73;-2.08657;2.8004;54
14499513;10818;73;-2.45574;3.1707;94
14500481;10828;0;-3.35501;3.55236;60
14500481;10828;73;-1.89992;2.61881;61
14500687;10831;0;-2.88101;3.26515;133
14500923;10833;0;-3.18138;3.38022;101
14501096;10834;0;-3.01111;3.14471;42
14501513;10839;73;-4.61833;4.85639;82
14501698;10840;73;-4.94446;5.40359;64
14501903;10842;73;-6.57071;7.10472;95
14502098;10844;73;-6.67103;7.23877;81
14503089;10855;0;-5.97253;6.97555;91
14503285;10857;0;-5.97253;6.97555;65
14503524;10859;0;-5.85095;6.9127;80
14503688;10860;0;-5.57714;6.61474;53
14503887;10862;0;-5.03469;5.99461;68
14507007;10894;0;1.43178;2.36824;118
14507077;10895;0;1.43524;2.52405;104
14522010;11044;0;-4.65194;5.29179;52
14524901;11073;0;-4.52019;5.04809;120
14525111;11075;0;-6.74712;7.91041;40
14525312;11076;0;-4.60006;5.29179;105
14537706;11201;0;-5.03409;5.81295;99
14537913;11202;0;-4.8879;5.56022;75
14538132;11204;0;-7.25302;8.25065;50
14538304;11206;0;-5.2678;5.94814;84
14538504;11208;0;-4.97795;5.68378;60
14538713;11210;0;-4.95978;5.64199;61
14540131;11225;0;-4.6029;5.25555;51
14540310;11226;0;-4.53747;5.2198;62
14540510;11228;0;-4.49269;5.32854;70
14542274;11246;0;-4.29866;5.2198;86
14542475;11249;0;-3.80026;4.7659;49
14542724;11251;0;-5.07576;6.18798;41
14543895;11262;0;-4.08324;5.18453;52
14545069;11275;0;-2.64145;3.72481;84
14545291;11277;0;-3.10327;4.23928;81
14545490;11278;0;-2.61502;3.65386;81
14545684;11280;0;-2.09505;3.32169;64
14545905;11282;0;-3.12629;4.98253;55
14547706;11301;0;-0.85916;3.05701;104
14547901;11302;0;-0.810992;2.85245;79
14564897;11472;0;-1.20109;3.22399;72
14565111;11474;0;-1.44951;3.23759;66
14565300;11476;0;-1.68941;3.25131;46
14568879;11513;0;1.2377;2.45933;117
14569086;11515;0;1.06089;2.45933;179
14569302;11517;0;0.922917;2.66427;111
14569500;11518;0;0.873967;2.49938;100
14569687;11520;0;0.804145;2.6459;74
14569890;11522;0;0.938076;2.76011;88
14570101;11524;0;0.606221;2.81066;114
14570292;11526;0;0.579434;3.05701;69
14570547;11528;0;0.480169;3.26515;78
14571888;11543;0;-0.300491;3.1707;83
14571888;11544;85;0.67664;2.4359;221
14572100;11545;85;0.616873;2.45147;181
14572294;11546;85;0.57431;2.47519;175
14572490;11548;85;0.616334;2.58354;200
14572688;11550;85;0.476845;2.51577;171
14572898;11552;85;0.383098;2.66427;182
14573100;11554;0;-1.2856;3.89497;208
14573100;11554;85;0.208208;2.77007;165
14574071;11564;0;-1.36775;3.48777;61
14574071;11564;85;-0.273862;2.61881;61
14574280;11567;0;-1.49756;3.55236;71
14574488;11569;0;-1.73249;3.48777;98
14574700;11570;0;-1.83507;3.48777;61
14574893;11572;0;-2.66829;4.91865;68
14575147;11574;0;-2.9061;5.08152;49
14575147;11574;87;-0.539947;2.8004;118
14575343;11577;0;-3.23823;5.08152;45
14575343;11577;87;-0.548526;2.66427;76
14575517;11579;87;-0.724403;2.84189;60
14576088;11585;85;-1.14183;3.42549;243
14576288;11586;85;-1.14569;3.30737;275
14576490;11588;85;-1.23139;3.42549;231
14576490;11589;0;-3.75279;5.2198;131
14576660;11590;0;-3.85777;5.3658;141
14576660;11590;85;-1.15895;3.22399;214
14576873;11593;0;-3.49692;5.2198;71
14576873;11593;85;-1.20695;3.18386;209
14577111;11595;0;-3.73387;5.6008;48
14577111;11595;85;-1.269;3.10652;207
14577305;11596;0;-4.17256;6.13848;44
14577305;11596;85;-1.37343;3.18386;143
14577489;11598;85;-1.58549;3.44085;186
14577694;11600;85;-1.525;3.13188;219
14577694;11600;87;-6.11215;6.85098;90
14577911;11602;85;-1.34889;2.6459;189
14577911;11602;87;-4.19666;5.32854;59
14578083;11604;85;-1.22951;2.47519;121
14579480;11618;0;-2.48029;2.78011;208
14579676;11621;0;-2.46417;2.65505;56
14579888;11623;0;-2.4234;2.57487;47
14590075;11725;0;-3.96878;5.52022;44
14590266;11727;0;-3.84839;5.32854;46
14590496;11729;0;-3.84023;5.3658;49
14592578;11750;0;-3.68559;5.14973;85
14592674;11751;0;-3.78623;5.08152;74
14592896;11753;0;-3.73608;5.14973;77
14593098;11754;0;-3.9429;5.29179;60
14593297;11756;0;-3.91178;5.1154;64
14593505;11758;0;-3.94279;5.04809;57
14599280;11816;0;-4.08949;5.14973;43
14600873;11832;0;-4.75115;5.04809;66
14601076;11835;0;-4.79334;5.2198;61
14601315;11837;0;-5.05225;5.68378;48
14601496;11838;0;-5.03367;5.68378;81
14601702;11840;0;-5.43302;6.39425;111
14601919;11842;0;-5.57233;6.55821;142
14604095;11865;91;-3.25757;3.42549;137
14604302;11866;91;-3.11836;3.2791;119
14604506;11868;91;-3.11576;3.26515;103
14604695;11870;91;-3.05;3.13188;68
14604896;11872;0;-0.83585;2.81066;99
14604896;11872;91;-3.03435;3.22399;42
14642476;12248;0;-5.51661;6.67226;50
14664482;12469;0;-6.40818;7.75061;50
14667581;12500;0;-4.57976;5.32854;123
14667658;12501;0;-4.54164;5.3658;61
14667866;12503;0;-4.48267;5.25555;47
14668068;12504;0;-4.5429;4.98253;63
14668290;12506;0;-4.52705;5.14973;46
14670456;12529;0;-5.9527;6.67226;118
14670666;12530;0;-5.4866;6.55821;101
14670875;12532;0;-4.62803;5.14973;67
14671101;12535;0;-4.99756;5.3658;41
14672466;12548;0;-5.60383;6.67226;57
14697093;12795;0;-5.65226;6.28943;78
14697285;12796;0;-5.59685;6.13848;78
14697474;12798;0;-5.65703;6.13848;69
14697684;12800;0;-4.89569;5.2198;87
14697880;12802;0;-4.86364;5.14973;44
14700262;12827;0;-4.67479;5.48079;82
14700504;12829;0;-4.71791;5.68378;59
14779673;13621;0;-6.042;7.30771;84
14779874;13622;0;-6.47357;7.82969;46
14786065;13684;0;-3.8658;4.56732;144
14788639;13710;0;-4.18457;4.88732;96
14788852;13713;0;-3.9057;4.65036;61
14789085;13715;0;-3.67774;4.26283;56
14789272;13716;0;-3.2586;3.70681;87
14790477;13728;0;-4.2114;4.91865;149
14790670;13730;0;-3.81388;4.59467;115
14790880;13733;0;-4.91205;5.25555;112
14791063;13734;0;-5.14048;5.48079;103
14791240;13737;0;-5.38506;6.28943;84
14791447;13739;0;-5.8369;6.44798;62
14791686;13741;0;-4.94345;5.48079;86
14791878;13742;0;-5.20223;5.72619;128
14792073;13744;0;-4.94294;5.52022;139
